fact_sales_id,sk_date,sk_client,sk_product,sk_order,quantity_units,unit_sale_price,revenue_amount,cost_amount,margin_amount,margin_rate,margin_band,discount_amount
2096,668,9,5,86,16.0,458.84,6975.73,6321.73,654.0,0.0938,Low,365.72
2097,1026,13,3,284,46.0,895.1,37410.87,25164.48,12246.39,0.3273,High,3763.77
2098,863,14,4,67,63.0,310.61,17876.26,18452.17,-575.91,-0.0322,Loss,1691.88
2099,1793,27,4,563,20.0,370.51,7400.33,6207.14,1193.19,0.1612,Medium,9.81
2100,67,2,1,1401,114.0,585.41,62799.89,61142.78,1657.11,0.0264,Low,3936.34
2101,1994,24,5,1666,21.0,539.01,10942.34,8467.83,2474.51,0.2261,High,376.91
2102,579,5,2,597,40.0,350.4,13391.79,12016.57,1375.22,0.1027,Medium,624.22
2103,329,8,5,1594,5.0,504.06,2420.41,1976.71,443.7,0.1833,Medium,99.88
2104,1310,15,1,1140,104.0,636.59,62994.73,54874.51,8120.22,0.1289,Medium,3210.38
2105,1271,12,4,1551,56.0,366.41,19589.46,16280.84,3308.62,0.1689,Medium,929.45
2106,1819,27,5,911,5.0,475.65,2243.23,2013.64,229.59,0.1023,Medium,135.01
2107,1057,15,1,1934,123.0,684.42,82251.79,67353.3,14898.49,0.1811,Medium,1931.27
2108,926,20,2,1253,44.0,316.72,13708.89,13369.31,339.58,0.0248,Low,226.67
2109,1541,29,4,2118,31.0,464.25,13909.43,9999.1,3910.33,0.2811,High,482.2
2110,1110,15,5,2362,13.0,574.16,7261.08,5093.62,2167.46,0.2985,High,202.96
2111,998,20,1,736,57.0,610.45,33875.7,32351.41,1524.29,0.045,Low,920.08
2112,2059,21,2,883,15.0,337.38,4772.38,4423.87,348.51,0.073,Low,288.34
2113,15,5,4,489,35.0,352.12,11559.14,10734.41,824.73,0.0713,Low,765.23
2114,324,5,4,733,147.0,350.27,49406.01,47244.13,2161.88,0.0438,Low,2083.2
2115,1890,26,5,744,19.0,536.36,9418.46,7686.33,1732.13,0.1839,Medium,772.35
2116,1968,29,3,2470,18.0,650.77,11384.42,9845.99,1538.43,0.1351,Medium,329.38
2117,883,16,3,451,36.0,712.19,24252.9,19371.28,4881.62,0.2013,Medium,1386.06
2118,2085,21,2,1926,29.0,352.99,10071.89,8735.95,1335.94,0.1326,Medium,164.71
2119,694,2,5,1869,29.0,564.95,15652.78,11733.47,3919.31,0.2504,High,730.82
2120,1173,15,4,76,54.0,376.56,19609.01,16852.42,2756.59,0.1406,Medium,725.01
2121,409,7,5,249,31.0,472.66,13613.44,12055.16,1558.28,0.1145,Medium,1039.11
2122,1108,14,4,2055,70.0,359.45,24012.79,22468.71,1544.08,0.0643,Low,1148.78
2123,1888,26,1,1843,39.0,586.09,21672.26,20517.24,1155.02,0.0533,Low,1185.39
2124,641,1,5,854,11.0,431.5,4746.54,4264.61,481.93,0.1015,Medium,0.0
2125,329,7,1,2249,55.0,541.21,29485.3,27388.88,2096.42,0.0711,Low,281.12
2126,868,14,2,1873,50.0,330.05,15570.84,14945.58,625.26,0.0402,Low,931.5
2127,593,1,3,1924,5.0,928.83,4464.8,2823.0,1641.8,0.3677,High,179.34
2128,1529,29,4,2318,65.0,362.6,20761.71,19840.97,920.74,0.0443,Low,2807.17
2129,92,10,1,2329,62.0,607.99,37135.49,34298.67,2836.82,0.0764,Low,559.72
2130,1965,27,2,403,39.0,332.06,12777.81,11674.98,1102.83,0.0863,Low,172.58
2131,923,15,2,596,64.0,317.66,19759.69,18392.69,1367.0,0.0692,Low,570.41
2132,1784,25,2,1816,70.0,377.68,25294.97,21266.81,4028.16,0.1592,Medium,1142.93
2133,4,2,2,2482,69.0,363.3,23675.2,20530.14,3145.06,0.1328,Medium,1392.42
2134,872,18,4,821,52.0,358.88,17924.03,16580.39,1343.64,0.075,Low,737.64
2135,1266,14,3,1170,45.0,576.72,24997.5,22931.4,2066.1,0.0827,Low,955.07
2136,1191,13,4,897,43.0,349.01,14281.26,12929.06,1352.2,0.0947,Low,726.07
2137,552,1,4,1680,55.0,343.63,18114.23,16597.04,1517.19,0.0838,Low,785.69
2138,315,10,5,633,28.0,501.33,13436.48,11117.53,2318.95,0.1726,Medium,600.87
2139,110,8,2,1011,91.0,293.86,25070.87,25633.86,-562.99,-0.0225,Loss,1670.26
2140,170,6,1,1661,41.0,602.15,24358.28,21425.99,2932.29,0.1204,Medium,329.83
2141,272,8,5,213,32.0,629.34,18662.82,12218.18,6444.64,0.3453,High,1476.08
2142,1431,20,2,2010,35.0,398.3,13940.6,10896.85,3043.75,0.2183,Medium,0.0
2143,1397,11,2,2082,63.0,326.78,19361.35,17121.4,2239.95,0.1157,Medium,1225.56
2144,2143,27,1,1465,40.0,552.92,21348.3,20982.63,365.67,0.0171,Low,768.37
2145,610,10,5,1068,15.0,416.72,6194.06,5644.86,549.2,0.0887,Low,56.7
2146,1252,13,4,1555,79.0,331.17,25202.94,24115.12,1087.82,0.0432,Low,959.69
2147,1429,11,1,1648,78.0,586.92,44231.3,40474.6,3756.7,0.0849,Low,1548.84
2148,1862,23,3,873,43.0,727.75,28837.73,21657.08,7180.65,0.249,High,2455.42
2149,1057,14,4,412,191.0,319.47,55729.34,59384.47,-3655.13,-0.0656,Loss,5289.42
2150,436,9,2,1361,66.0,367.1,23996.19,19335.26,4660.93,0.1942,Medium,232.2
2151,666,8,2,598,154.0,365.46,49622.75,46248.53,3374.22,0.068,Low,6658.79
2152,1142,19,3,870,20.0,609.34,11833.17,10415.65,1417.52,0.1198,Medium,353.59
2153,398,7,4,1508,18.0,443.41,7850.65,5504.24,2346.41,0.2989,High,130.64
2154,469,8,4,169,90.0,371.3,31752.26,27951.39,3800.87,0.1197,Medium,1665.16
2155,1139,15,4,1433,51.0,373.63,17173.94,15838.06,1335.88,0.0778,Low,1881.0
2156,127,5,1,1285,58.0,733.49,40019.52,31239.73,8779.79,0.2194,Medium,2523.11
2157,1757,26,4,2379,65.0,347.63,21626.99,19678.37,1948.62,0.0901,Low,968.69
2158,921,19,2,2218,42.0,359.9,14390.25,12281.97,2108.28,0.1465,Medium,725.55
2159,2138,30,2,1364,66.0,310.83,20301.98,19763.47,538.51,0.0265,Low,212.7
2160,1876,30,2,2170,40.0,338.69,13547.46,11815.23,1732.23,0.1279,Medium,0.0
2161,881,18,5,905,20.0,674.14,12721.38,7820.02,4901.36,0.3853,High,761.42
2162,1040,15,2,1199,95.0,356.82,31825.5,28459.66,3365.84,0.1058,Medium,2072.71
2163,365,6,5,656,21.0,449.68,9237.05,7607.21,1629.84,0.1764,Medium,206.23
2164,608,2,2,243,56.0,424.45,20912.33,16832.94,4079.39,0.1951,Medium,2856.73
2165,1168,16,5,610,12.0,577.73,6840.38,4398.34,2442.04,0.357,High,92.4
2166,2011,24,3,831,6.0,811.92,4731.54,3063.42,1668.12,0.3526,High,139.97
2167,651,5,5,192,16.0,561.91,8298.34,6224.09,2074.25,0.25,High,692.27
2168,739,20,2,1462,24.0,321.19,7575.89,6912.82,663.07,0.0875,Low,132.64
2169,1144,18,2,1357,50.0,307.57,15146.66,14309.7,836.96,0.0553,Low,232.06
2170,1287,16,4,2347,63.0,343.18,21319.16,19164.5,2154.66,0.1011,Medium,301.42
2171,607,2,1,2043,77.0,575.51,41286.88,41634.65,-347.77,-0.0084,Loss,3027.32
2172,346,1,1,1879,25.0,637.66,15650.36,13478.66,2171.7,0.1388,Medium,291.26
2173,1610,29,3,437,12.0,578.52,6654.8,6111.65,543.15,0.0816,Low,287.41
2174,395,8,1,842,92.0,521.68,45187.57,46940.86,-1753.29,-0.0388,Loss,2806.73
2175,1183,11,5,460,24.0,659.2,15537.17,10112.73,5424.44,0.3491,High,283.63
2176,884,16,1,930,58.0,534.5,31000.85,29652.01,1348.84,0.0435,Low,0.0
2177,248,5,5,1961,27.0,458.52,11581.09,10846.49,734.6,0.0634,Low,799.04
2178,1072,16,3,2278,47.0,652.01,30024.76,23816.91,6207.85,0.2068,Medium,619.6
2179,1041,18,1,2325,38.0,586.29,21517.8,19095.41,2422.39,0.1126,Medium,761.37
2180,1200,11,4,2345,40.0,330.91,12811.2,11950.8,860.4,0.0672,Low,425.3
2181,676,4,4,1569,101.0,360.88,34989.41,30310.77,4678.64,0.1337,Medium,1459.96
2182,1554,21,4,1458,40.0,366.69,14548.45,12853.68,1694.77,0.1165,Medium,119.21
2183,989,14,4,1055,89.0,396.12,33294.28,26509.95,6784.33,0.2038,Medium,1960.01
2184,613,3,3,1901,5.0,570.57,2706.96,2553.25,153.71,0.0568,Low,145.91
2185,289,8,5,1382,50.0,415.08,18522.7,19851.34,-1328.64,-0.0717,Loss,2231.41
2186,1514,30,2,648,33.0,309.04,9912.73,8997.43,915.3,0.0923,Low,285.65
2187,130,10,3,488,15.0,808.77,11755.16,7770.67,3984.49,0.339,High,376.32
2188,2094,26,5,2289,35.0,475.64,16065.56,13257.15,2808.41,0.1748,Medium,581.94
2189,1745,25,5,35,34.0,436.73,14322.9,14075.95,246.95,0.0172,Low,525.75
2190,1406,20,5,1378,5.0,549.03,2703.13,1881.39,821.74,0.304,High,42.01
2191,2108,26,4,272,65.0,351.24,21261.98,19878.22,1383.76,0.0651,Low,1568.67
2192,1162,13,2,1058,81.0,305.56,23552.07,22049.44,1502.63,0.0638,Low,1198.49
2193,1560,26,4,1859,70.0,372.79,24879.4,21520.29,3359.11,0.135,Medium,1215.56
2194,1222,14,4,317,80.0,312.62,23641.86,23689.23,-47.37,-0.002,Loss,1367.39
2195,313,7,3,875,12.0,663.63,7540.78,6597.08,943.7,0.1251,Medium,422.75
2196,1372,20,3,425,24.0,638.76,14889.56,12010.71,2878.85,0.1933,Medium,440.61
2197,1849,24,4,686,29.0,368.67,10190.48,9334.55,855.93,0.084,Low,500.96
2198,1924,27,3,1434,4.0,735.11,2873.45,2095.55,777.9,0.2707,High,66.98
2199,2104,29,5,256,5.0,573.49,2763.04,1854.05,908.99,0.329,High,104.42
2200,108,2,4,31,99.0,352.12,32511.31,29497.17,3014.14,0.0927,Low,2348.86
2201,128,8,1,1255,125.0,606.01,70824.18,67637.82,3186.36,0.045,Low,4926.67
2202,700,8,4,933,108.0,362.55,38455.5,32564.33,5891.17,0.1532,Medium,699.59
2203,843,19,2,963,34.0,310.86,9962.15,9250.49,711.66,0.0714,Low,607.08
2204,2036,24,2,868,39.0,316.89,11652.36,11837.41,-185.05,-0.0159,Loss,706.26
2205,190,9,1,578,17.0,656.1,11079.34,9375.44,1703.9,0.1538,Medium,74.38
2206,2051,22,2,2356,31.0,366.28,10118.97,8872.64,1246.33,0.1232,Medium,1235.84
2207,1535,26,1,124,62.0,665.53,38542.47,33231.85,5310.62,0.1378,Medium,2720.2
2208,852,18,2,2364,32.0,343.51,10992.37,9186.41,1805.96,0.1643,Medium,0.0
2209,869,20,4,2015,37.0,330.94,11558.83,11497.73,61.1,0.0053,Low,686.05
2210,1186,15,5,1929,22.0,494.08,10753.32,8376.11,2377.21,0.2211,High,116.33
2211,1213,17,3,2421,14.0,736.92,10044.55,7280.79,2763.76,0.2752,High,272.34
2212,111,5,2,248,48.0,333.38,14936.88,14315.19,621.69,0.0416,Low,1065.38
2213,159,4,3,560,35.0,901.58,30197.55,19884.82,10312.73,0.3415,High,1357.7
2214,13,5,1,397,56.0,637.31,33090.46,30095.7,2994.76,0.0905,Low,2598.69
2215,475,4,3,584,11.0,873.81,8957.52,5867.73,3089.79,0.3449,High,654.44
2216,637,6,5,413,29.0,491.83,13757.53,11252.8,2504.73,0.1821,Medium,505.52
2217,2007,25,3,68,14.0,603.62,8299.95,7078.61,1221.34,0.1472,Medium,150.79
2218,803,16,5,502,27.0,462.96,12233.27,10619.2,1614.07,0.1319,Medium,266.52
2219,510,2,2,474,61.0,331.17,18488.23,17309.34,1178.89,0.0638,Low,1713.09
2220,1120,11,2,289,69.0,312.0,21242.24,19904.24,1338.0,0.063,Low,285.55
2221,453,4,2,134,17.0,386.93,6276.84,5152.62,1124.22,0.1791,Medium,301.05
2222,682,2,2,681,96.0,301.75,28168.67,27665.88,502.79,0.0178,Low,799.24
2223,102,8,1,2367,93.0,624.27,55000.99,48625.58,6375.41,0.1159,Medium,3056.37
2224,952,18,4,1291,37.0,352.92,12621.09,12089.37,531.72,0.0421,Low,436.91
2225,1371,13,1,210,150.0,559.49,78734.33,76186.41,2547.92,0.0324,Low,5188.98
2226,786,11,3,1277,26.0,674.89,17425.47,14010.46,3415.01,0.196,Medium,121.56
2227,97,1,2,155,38.0,332.09,12097.4,10928.28,1169.12,0.0966,Low,522.09
2228,393,3,1,292,58.0,652.41,37839.83,31412.6,6427.23,0.1699,Medium,0.0
2229,1071,15,1,1275,29.0,623.89,16947.66,15125.47,1822.19,0.1075,Medium,1145.17
2230,1911,25,3,782,15.0,948.14,13480.88,8643.44,4837.44,0.3588,High,741.27
2231,578,8,2,2376,88.0,307.98,25641.49,25261.43,380.06,0.0148,Low,1460.38
2232,855,15,2,1839,79.0,355.17,26534.09,24010.77,2523.32,0.0951,Low,1524.04
2233,352,2,2,1909,45.0,353.92,14645.14,13276.69,1368.45,0.0934,Low,1281.45
2234,964,13,5,211,23.0,607.97,12874.92,9245.72,3629.2,0.2819,High,1108.28
2235,761,15,5,2332,21.0,444.61,9167.06,8123.25,1043.81,0.1139,Medium,169.69
2236,2175,23,5,743,23.0,464.78,10110.48,9279.78,830.7,0.0822,Low,579.35
2237,1201,14,2,517,49.0,320.55,14852.13,14677.08,175.05,0.0118,Low,854.78
2238,943,17,3,838,21.0,653.78,13477.03,11405.39,2071.64,0.1537,Medium,252.44
2239,1352,13,3,1226,46.0,745.87,33396.28,24236.91,9159.37,0.2743,High,913.51
2240,1016,12,5,2003,29.0,460.7,12763.65,11595.97,1167.68,0.0915,Low,596.65
2241,798,17,5,1581,18.0,431.4,7765.28,7095.91,669.37,0.0862,Low,0.0
2242,804,14,4,1139,24.0,381.05,8517.04,7429.12,1087.92,0.1277,Medium,628.16
2243,1981,25,5,1101,9.0,484.68,4274.42,3332.72,941.7,0.2203,High,87.69
2244,1714,29,4,1320,125.0,312.03,36447.69,37132.68,-684.99,-0.0188,Loss,2556.39
2245,1297,20,1,2447,30.0,616.28,18488.27,16810.34,1677.93,0.0908,Low,0.0
2246,704,4,2,754,25.0,359.7,8751.03,7133.0,1618.03,0.1849,Medium,241.45
2247,1703,25,5,2370,5.0,440.74,2003.57,1914.0,89.57,0.0447,Low,200.14
2248,1472,25,2,1097,57.0,297.19,16468.9,15882.24,586.66,0.0356,Low,470.78
2249,212,4,2,2351,84.0,331.36,26731.09,26353.37,377.72,0.0141,Low,1103.46
2250,2167,29,1,2473,89.0,573.39,47638.85,46718.85,920.0,0.0193,Low,3392.67
2251,541,6,3,2096,29.0,792.25,22475.85,14691.17,7784.68,0.3464,High,499.52
2252,939,13,1,941,100.0,564.52,51681.11,50195.46,1485.65,0.0287,Low,4770.61
2253,1037,16,3,1402,16.0,750.15,11693.77,8898.69,2795.08,0.239,High,308.56
2254,1706,23,1,277,61.0,553.8,32074.02,32312.8,-238.78,-0.0074,Loss,1707.73
2255,1220,12,4,2369,29.0,370.85,10484.25,9432.17,1052.08,0.1003,Medium,270.34
2256,868,13,4,1220,71.0,412.91,27986.24,20904.21,7082.03,0.2531,High,1330.67
2257,1089,15,5,91,20.0,448.99,8790.1,7968.96,821.14,0.0934,Low,189.73
2258,645,5,5,379,46.0,505.73,21938.03,18643.08,3294.95,0.1502,Medium,1325.43
2259,904,20,1,24,37.0,622.49,23032.07,20609.69,2422.38,0.1052,Medium,0.0
2260,1409,19,3,1488,24.0,767.52,17395.32,12977.8,4417.52,0.2539,High,1025.25
2261,2150,25,2,2292,32.0,325.17,10073.1,9362.22,710.88,0.0706,Low,332.49
2262,1073,11,1,332,37.0,617.05,20919.18,20847.81,71.37,0.0034,Low,1911.57
2263,1019,13,2,1634,115.0,327.33,34243.99,34969.6,-725.61,-0.0212,Loss,3399.26
2264,1871,25,3,2004,19.0,851.87,15089.51,10139.2,4950.31,0.3281,High,1095.95
2265,1163,15,1,283,94.0,577.48,52769.17,48609.09,4160.08,0.0788,Low,1514.11
2266,891,14,3,1852,23.0,630.06,13656.05,12300.69,1355.36,0.0992,Low,835.36
2267,542,8,3,1196,24.0,629.38,14064.44,13635.99,428.45,0.0305,Low,1040.63
2268,1595,24,5,448,10.0,444.16,4177.25,3790.92,386.33,0.0925,Low,264.38
2269,507,4,5,2405,29.0,490.37,13661.29,11767.03,1894.26,0.1387,Medium,559.34
2270,1136,14,2,500,163.0,321.79,50366.81,50318.87,47.94,0.001,Low,2085.01
2271,865,14,2,326,42.0,313.3,12578.32,12175.18,403.14,0.0321,Low,580.28
2272,648,7,1,2220,96.0,604.32,57039.09,49658.41,7380.68,0.1294,Medium,975.23
2273,1822,29,4,2033,30.0,331.75,9394.89,8923.43,471.46,0.0502,Low,557.52
2274,1385,19,2,890,19.0,402.19,7397.53,5719.16,1678.37,0.2269,High,244.12
2275,1452,13,4,1823,53.0,388.8,19282.87,17013.96,2268.91,0.1177,Medium,1323.63
2276,1649,29,1,2476,32.0,538.09,16525.37,16098.48,426.89,0.0258,Low,693.36
2277,870,11,5,1147,15.0,550.61,7915.35,5839.76,2075.59,0.2622,High,343.86
2278,2132,29,2,1349,87.0,363.69,29587.48,25675.37,3912.11,0.1322,Medium,2053.89
2279,1577,22,1,1668,62.0,588.59,34211.42,31866.17,2345.25,0.0686,Low,2280.99
2280,1575,25,1,2029,54.0,599.77,31587.02,29280.33,2306.69,0.073,Low,800.58
2281,1786,22,1,2404,75.0,577.2,39745.04,39131.08,613.96,0.0154,Low,3544.74
2282,1698,30,1,1880,11.0,626.93,6896.25,5987.06,909.19,0.1318,Medium,0.0
2283,306,10,1,1244,61.0,607.61,36282.61,33426.91,2855.7,0.0787,Low,781.9
2284,988,20,3,586,10.0,815.86,7996.44,5308.58,2687.86,0.3361,High,162.14
2285,491,2,1,13,48.0,625.86,27811.18,26493.89,1317.29,0.0474,Low,2230.29
2286,554,5,3,1373,16.0,578.54,8480.13,7919.56,560.57,0.0661,Low,776.55
2287,760,19,2,2104,24.0,335.73,7722.43,7101.41,621.02,0.0804,Low,334.98
2288,2156,24,2,1675,31.0,337.22,10243.46,9000.36,1243.1,0.1214,Medium,210.21
2289,688,8,2,2044,60.0,338.44,18368.11,17476.72,891.39,0.0485,Low,1938.31
2290,272,10,4,43,36.0,349.76,12591.22,10480.88,2110.34,0.1676,Medium,0.0
2291,977,14,5,2261,22.0,556.13,11509.64,8901.36,2608.28,0.2266,High,725.16
2292,1886,27,4,1747,19.0,384.59,7068.09,6122.82,945.27,0.1337,Medium,239.12
2293,1959,26,4,665,90.0,387.43,32819.72,26471.06,6348.66,0.1934,Medium,2049.16
2294,1343,16,2,1948,76.0,362.13,27149.42,23153.69,3995.73,0.1472,Medium,372.43
2295,1385,16,3,947,30.0,680.09,19605.19,15673.69,3931.5,0.2005,Medium,797.42
2296,581,2,2,214,126.0,339.58,40217.47,36235.43,3982.04,0.099,Low,2569.54
2297,890,14,2,1571,70.0,359.89,23324.87,20275.91,3048.96,0.1307,Medium,1867.45
2298,311,7,3,1936,45.0,571.07,25141.17,25377.89,-236.72,-0.0094,Loss,557.06
2299,1802,29,1,2263,93.0,623.9,55236.21,50805.28,4430.93,0.0802,Low,2786.48
2300,72,2,4,1893,67.0,355.96,22297.29,21152.32,1144.97,0.0514,Low,1551.95
2301,1429,15,5,2200,13.0,608.39,7754.3,5200.3,2554.0,0.3294,High,154.83
2302,1053,19,3,438,28.0,558.5,15112.32,13868.2,1244.12,0.0823,Low,525.77
2303,1261,20,5,1583,14.0,463.05,6340.06,5288.76,1051.3,0.1658,Medium,142.65
2304,412,10,4,1757,39.0,336.75,12818.19,12022.94,795.25,0.062,Low,315.2
2305,963,15,1,2265,41.0,528.08,20528.25,21011.28,-483.03,-0.0235,Loss,1123.08
2306,1169,14,1,406,99.0,644.54,59443.15,54780.51,4662.64,0.0784,Low,4366.53
2307,217,1,4,1701,40.0,326.67,12689.12,11699.45,989.67,0.078,Low,377.79
2308,153,2,2,1480,87.0,310.78,25268.54,24852.96,415.58,0.0164,Low,1768.92
2309,1391,15,1,1600,32.0,681.67,21061.27,17397.39,3663.88,0.174,Medium,752.18
2310,2013,22,1,722,53.0,615.75,29865.16,28454.49,1410.67,0.0472,Low,2769.64
2311,1454,18,4,826,16.0,347.19,5499.43,4935.55,563.88,0.1025,Medium,55.61
2312,1490,28,2,913,31.0,339.48,10127.24,8635.01,1492.23,0.1473,Medium,396.62
2313,735,15,2,1341,28.0,358.43,9977.42,7867.41,2110.01,0.2115,Medium,58.71
2314,799,11,3,820,16.0,752.17,11430.99,8576.25,2854.74,0.2497,High,603.77
2315,1082,19,3,802,38.0,664.64,24547.62,20439.57,4108.05,0.1674,Medium,708.73
2316,1708,23,2,1173,49.0,364.97,16491.77,14624.5,1867.27,0.1132,Medium,1391.68
2317,2159,29,1,2168,75.0,623.32,45741.73,40864.21,4877.52,0.1066,Medium,1007.43
2318,212,2,4,636,48.0,359.03,15954.09,15541.29,412.8,0.0259,Low,1279.14
2319,1545,26,1,1371,54.0,601.63,31622.04,28111.0,3511.04,0.111,Medium,865.84
2320,591,7,1,993,69.0,600.58,39189.83,36435.83,2754.0,0.0703,Low,2250.24
2321,206,5,4,1962,62.0,432.19,24773.05,18639.98,6133.07,0.2476,High,2022.44
2322,1270,12,2,693,68.0,301.75,19705.27,18651.47,1053.8,0.0535,Low,813.42
2323,1374,19,3,1419,22.0,665.16,14001.17,12158.53,1842.64,0.1316,Medium,632.24
2324,710,2,5,893,29.0,520.78,13312.92,11387.82,1925.1,0.1446,Medium,1789.56
2325,2178,23,2,1736,48.0,330.78,15042.05,14262.69,779.36,0.0518,Low,835.37
2326,1752,25,3,1510,19.0,634.49,11755.47,10270.8,1484.67,0.1263,Medium,299.77
2327,1132,14,1,1343,123.0,639.94,73470.52,66865.65,6604.87,0.0899,Low,5241.78
2328,719,1,1,118,123.0,582.23,67674.28,61618.29,6055.99,0.0895,Low,3940.04
2329,1918,30,1,915,37.0,623.34,22036.3,20227.88,1808.42,0.0821,Low,1027.15
2330,1203,13,2,2240,103.0,325.09,31413.71,29677.85,1735.86,0.0553,Low,2070.42
2331,57,9,3,1618,4.0,859.99,3372.95,2254.79,1118.16,0.3315,High,67.01
2332,1925,23,2,1611,79.0,342.0,24952.44,22739.09,2213.35,0.0887,Low,2065.26
2333,74,2,1,741,157.0,598.5,88725.68,78590.0,10135.68,0.1142,Medium,5239.04
2334,728,2,2,2246,75.0,324.68,22834.48,22355.36,479.12,0.021,Low,1516.71
2335,547,2,1,852,83.0,662.75,52649.2,46071.75,6577.45,0.1249,Medium,2359.01
2336,1154,17,1,675,36.0,561.54,19828.34,18462.16,1366.18,0.0689,Low,387.12
2337,997,18,1,515,17.0,671.72,10976.9,9395.31,1581.59,0.1441,Medium,442.37
2338,1037,13,1,2335,68.0,583.82,37420.12,36175.02,1245.1,0.0333,Low,2279.38
2339,693,9,3,2273,14.0,847.01,11444.57,7170.33,4274.24,0.3735,High,413.64
2340,1289,15,4,1000,75.0,367.82,26969.4,23538.35,3431.05,0.1272,Medium,617.24
2341,311,9,2,1999,64.0,338.33,20678.3,17846.66,2831.64,0.1369,Medium,974.52
2342,2031,21,5,980,24.0,456.5,10440.26,8792.93,1647.33,0.1578,Medium,515.69
2343,296,5,1,696,24.0,602.96,13760.47,12178.95,1581.52,0.1149,Medium,710.69
2344,1007,16,4,663,75.0,432.84,31558.94,23970.43,7588.51,0.2405,High,903.92
2345,968,20,5,712,32.0,414.27,13055.47,11939.07,1116.4,0.0855,Low,201.23
2346,1709,24,1,920,97.0,550.3,51198.93,51740.28,-541.35,-0.0106,Loss,2180.31
2347,66,6,1,293,92.0,584.65,52332.41,47753.56,4578.85,0.0875,Low,1455.26
2348,1390,16,4,308,23.0,397.81,8877.89,6807.83,2070.06,0.2332,High,271.78
2349,305,2,1,21,93.0,590.67,51549.76,48459.31,3090.45,0.06,Low,3382.27
2350,807,20,1,2054,27.0,674.07,18199.9,14614.26,3585.64,0.197,Medium,0.0
2351,965,13,5,2270,36.0,534.35,18002.12,13844.39,4157.73,0.231,High,1234.58
2352,2125,29,4,1240,36.0,439.03,14740.55,11904.96,2835.59,0.1924,Medium,1064.68
2353,1840,29,5,1259,37.0,506.99,17779.4,14251.98,3527.42,0.1984,Medium,979.13
2354,1928,25,4,776,77.0,351.68,25581.52,25482.54,98.98,0.0039,Low,1498.09
2355,1531,25,4,1492,37.0,380.17,14009.7,11858.37,2151.33,0.1536,Medium,56.62
2356,1629,26,4,128,50.0,319.28,15285.03,14796.13,488.9,0.032,Low,679.09
2357,1499,23,2,449,78.0,369.37,26695.05,22087.44,4607.61,0.1726,Medium,2116.13
2358,860,18,4,1740,32.0,368.25,11501.14,9677.27,1823.87,0.1586,Medium,282.73
2359,267,5,4,787,32.0,401.79,12258.63,10452.77,1805.86,0.1473,Medium,598.68
2360,1027,20,1,295,77.0,589.18,45130.78,38394.61,6736.17,0.1493,Medium,236.25
2361,756,11,1,720,36.0,709.54,24912.33,18705.87,6206.46,0.2491,High,631.12
2362,904,19,5,542,20.0,477.43,9312.95,7248.52,2064.43,0.2217,High,235.71
2363,1097,19,4,360,69.0,355.13,23647.12,22043.23,1603.89,0.0678,Low,857.12
2364,1046,13,3,2197,34.0,677.84,22370.0,18807.31,3562.69,0.1593,Medium,676.41
2365,1666,22,1,2472,68.0,647.77,40037.76,37794.46,2243.3,0.056,Low,4010.86
2366,1552,26,1,237,39.0,699.04,25629.61,22211.42,3418.19,0.1334,Medium,1632.9
2367,941,12,5,762,9.0,608.89,5146.26,3565.17,1581.09,0.3072,High,333.73
2368,1074,18,3,624,9.0,643.44,5670.18,4546.38,1123.8,0.1982,Medium,120.77
2369,2084,21,4,1974,26.0,370.12,9576.89,8344.43,1232.46,0.1287,Medium,46.31
2370,1573,29,4,2400,59.0,418.35,22949.1,19098.46,3850.64,0.1678,Medium,1733.51
2371,1033,17,3,2324,6.0,705.02,4121.98,3088.83,1033.15,0.2506,High,108.13
2372,1281,11,4,1001,33.0,420.49,13267.86,9791.55,3476.31,0.262,High,608.31
2373,763,11,2,1429,55.0,364.52,19334.98,17574.36,1760.62,0.0911,Low,713.47
2374,1416,14,5,1782,20.0,481.24,9138.64,7319.83,1818.81,0.199,Medium,486.1
2375,924,14,4,2188,17.0,450.63,7176.14,5515.1,1661.04,0.2315,High,484.59
2376,1859,27,2,162,31.0,353.82,10401.85,8646.41,1755.44,0.1688,Medium,566.58
2377,493,5,4,2285,68.0,365.54,23180.06,22095.17,1084.89,0.0468,Low,1676.4
2378,252,6,1,2124,44.0,600.76,26295.16,23628.08,2667.08,0.1014,Medium,138.32
2379,173,4,1,859,28.0,557.73,14836.36,14688.0,148.36,0.01,Low,780.04
2380,179,7,5,786,19.0,450.1,8047.58,6982.31,1065.27,0.1324,Medium,504.31
2381,839,20,4,1588,22.0,391.62,8265.22,6821.83,1443.39,0.1746,Medium,350.4
2382,233,8,2,1972,42.0,333.87,13345.42,12359.02,986.4,0.0739,Low,677.29
2383,1783,21,1,420,54.0,620.33,32892.11,28069.61,4822.5,0.1466,Medium,605.88
2384,1427,20,2,1529,46.0,379.89,17013.67,12834.38,4179.29,0.2456,High,461.42
2385,472,4,1,1629,88.0,612.69,50802.64,43848.37,6954.27,0.1369,Medium,3113.86
2386,1045,11,4,731,127.0,336.7,40963.83,37052.34,3911.49,0.0955,Low,1796.69
2387,1915,28,1,729,44.0,618.53,26828.27,23446.12,3382.15,0.1261,Medium,386.96
2388,860,13,4,1789,131.0,339.88,42690.0,39727.55,2962.45,0.0694,Low,1834.47
