fact_transport_id,sk_date,sk_route,sk_vehicle,sk_driver,sk_carrier,sk_transport_mode,distance_km,duration_hours,transport_cost_amount,transport_cost_per_km,fill_rate,fill_rate_band,co2_kg
2213,159,3,1,15,5,1,1000.99,12.46,1648.66,1.647,0.586,Low,801.5
2214,13,3,1,8,4,1,1000.99,9.68,1741.61,1.7399,0.675,Low,809.4
2215,475,4,1,13,5,1,805.11,11.79,1404.28,1.7442,0.822,Medium,597.06
2216,637,4,2,17,4,1,805.11,6.5,1431.73,1.7783,0.837,Medium,662.43
2217,2007,12,9,47,11,1,862.03,15.76,1677.63,1.9461,0.884,High,704.04
2218,803,7,7,30,10,1,394.06,4.63,876.8,2.225,0.713,Medium,242.33
2219,510,3,2,12,3,1,1000.99,8.46,2333.0,2.3307,0.729,Medium,829.73
2220,1120,8,6,26,9,1,190.14,2.02,595.37,3.1312,0.701,Medium,158.53
2221,453,4,2,8,5,1,805.11,7.23,1332.1,1.6546,0.748,Medium,611.48
2222,682,3,3,17,3,1,1000.99,10.92,2230.29,2.2281,0.662,Low,640.25
2223,102,3,2,8,5,2,1000.99,11.02,1062.15,1.0611,0.746,Medium,243.16
2224,952,8,5,31,6,1,190.14,3.01,503.47,2.6479,0.846,Medium,141.85
2225,1371,7,5,30,10,1,394.06,4.0,990.24,2.5129,0.747,Medium,307.93
2226,786,8,6,22,9,1,190.14,1.66,501.97,2.64,0.813,Medium,152.86
2227,97,1,2,11,5,1,465.31,6.49,887.51,1.9074,0.703,Medium,330.66
2228,393,3,2,18,1,1,1000.99,8.42,2015.09,2.0131,0.779,Medium,827.56
2229,1071,6,7,28,10,1,776.28,6.82,1818.91,2.3431,0.574,Low,498.85
2230,1911,10,10,41,13,1,349.86,4.84,702.7,2.0085,0.795,Medium,262.31
2231,578,1,3,1,1,1,465.31,6.29,861.04,1.8505,0.654,Low,282.4
2232,855,6,6,32,10,1,776.28,7.78,1919.17,2.4723,0.93,High,543.13
2233,352,1,1,6,1,1,465.31,6.36,1068.28,2.2958,0.745,Medium,375.01
2234,964,7,7,23,7,1,394.06,4.77,777.75,1.9737,0.719,Medium,250.46
2235,761,5,5,28,6,1,288.95,2.51,706.5,2.4451,0.813,Medium,236.1
2236,2175,9,11,44,14,1,616.1,8.52,1359.35,2.2064,0.78,Medium,370.92
2237,1201,7,6,21,7,1,394.06,4.42,762.13,1.934,0.636,Low,322.71
2238,943,5,8,21,9,1,288.95,2.8,614.56,2.1269,0.76,Medium,102.78
2239,1352,6,6,27,10,1,776.28,7.15,1962.43,2.528,0.812,Medium,580.54
2240,1016,8,8,22,7,1,190.14,2.36,366.54,1.9277,0.727,Medium,57.34
2241,798,8,6,34,9,1,190.14,1.88,606.71,3.1909,0.519,Low,133.4
2242,804,8,7,20,7,1,190.14,1.74,427.78,2.2498,0.722,Medium,106.21
2243,1981,9,9,39,15,1,616.1,9.66,1140.62,1.8514,0.855,Medium,502.89
2244,1714,9,9,54,13,1,616.1,10.9,1130.97,1.8357,0.845,Medium,527.34
2245,1297,8,5,36,6,1,190.14,1.8,572.13,3.009,0.756,Medium,156.08
2246,704,4,2,13,5,1,805.11,12.14,1420.74,1.7647,0.733,Medium,556.83
2247,1703,10,11,54,13,4,349.86,3.72,1289.05,3.6845,0.661,Low,638.74
2248,1472,9,11,50,14,1,616.1,10.13,1339.66,2.1744,0.546,Low,389.93
2249,212,1,1,18,3,1,465.31,5.75,1123.92,2.4154,0.747,Medium,354.29
2250,2167,11,9,47,13,1,654.72,12.61,1172.31,1.7906,0.761,Medium,568.81
2251,541,2,3,3,3,1,313.63,4.66,775.87,2.4738,0.887,High,177.17
2252,939,8,7,26,9,1,190.14,1.95,629.26,3.3095,0.845,Medium,121.78
2253,1037,6,5,35,10,1,776.28,9.11,1843.15,2.3743,0.625,Low,605.93
2254,1706,11,10,54,11,1,654.72,7.72,1406.22,2.1478,0.6,Low,536.13
2255,1220,8,6,21,8,1,190.14,1.93,550.99,2.8978,0.468,Low,130.68
2256,868,8,7,22,10,1,190.14,1.81,503.11,2.646,0.692,Medium,122.13
2257,1089,6,7,32,8,1,776.28,8.28,1321.16,1.7019,0.802,Medium,416.49
2258,645,4,3,2,3,1,805.11,10.04,1726.17,2.144,0.755,Medium,439.93
2259,904,8,8,31,9,1,190.14,3.01,497.14,2.6146,0.889,High,56.81
2260,1409,7,6,26,6,1,394.06,3.23,940.54,2.3868,0.888,High,322.98
2261,2150,9,10,47,11,1,616.1,12.93,1304.25,2.1169,0.81,Medium,473.67
2262,1073,8,5,36,7,1,190.14,2.18,482.15,2.5358,0.597,Low,155.47
2263,1019,8,6,23,9,1,190.14,2.67,499.58,2.6274,0.713,Medium,134.03
2264,1871,9,12,49,14,1,616.1,8.64,1182.89,1.92,0.764,Medium,206.69
2265,1163,7,5,25,9,1,394.06,3.61,1109.69,2.816,0.99,High,334.94
2266,891,8,8,23,6,1,190.14,2.83,547.69,2.8805,0.71,Medium,60.32
2267,542,4,2,17,1,2,805.11,11.55,975.09,1.2111,0.873,High,186.5
2268,1595,9,9,38,15,1,616.1,7.2,1174.01,1.9056,0.696,Medium,508.65
2269,507,3,1,7,3,2,1000.99,9.93,1517.88,1.5164,0.799,Medium,231.64
2270,1136,5,5,21,6,1,288.95,2.82,665.24,2.3023,0.809,Medium,207.74
2271,865,7,7,19,9,1,394.06,4.3,894.86,2.2709,0.658,Low,245.49
2272,648,2,1,17,1,1,313.63,3.39,639.29,2.0384,0.853,Medium,268.41
2273,1822,12,12,53,13,1,862.03,11.45,1157.45,1.3427,0.758,Medium,307.16
2274,1385,8,7,32,6,1,190.14,2.54,436.88,2.2977,0.742,Medium,101.61
2275,1452,7,7,23,10,1,394.06,4.09,905.35,2.2975,0.71,Medium,216.96
2276,1649,9,12,47,15,1,616.1,8.4,898.27,1.458,0.704,Medium,218.41
2277,870,6,6,22,6,2,776.28,9.27,1102.86,1.4207,0.833,Medium,193.13
2278,2132,10,10,43,11,1,349.86,4.68,698.07,1.9953,0.703,Medium,286.62
2279,1577,12,9,41,15,1,862.03,7.74,1552.35,1.8008,0.981,High,682.47
2280,1575,11,10,54,11,1,654.72,8.81,1291.7,1.9729,0.688,Medium,537.45
2281,1786,9,9,51,15,1,616.1,9.16,1038.2,1.6851,0.894,High,494.0
2282,1698,11,9,47,13,1,654.72,9.18,1103.78,1.6859,0.623,Low,515.46
2283,306,4,3,2,1,1,805.11,10.86,1560.82,1.9386,0.764,Medium,496.08
2284,988,8,6,30,9,1,190.14,2.29,497.33,2.6156,0.695,Medium,142.45
2285,491,4,1,8,3,1,805.11,7.62,1961.07,2.4358,0.745,Medium,688.78
2286,554,4,1,15,3,2,805.11,7.22,1299.44,1.614,0.861,High,193.98
2287,760,5,5,30,8,1,288.95,3.49,715.01,2.4745,0.736,Medium,249.93
2288,2156,11,12,37,13,2,654.72,9.58,678.65,1.0365,0.724,Medium,75.85
2289,688,4,3,15,5,1,805.11,10.11,1328.98,1.6507,0.786,Medium,462.58
2290,272,1,1,12,5,1,465.31,6.61,854.14,1.8356,0.894,High,340.3
2291,977,5,5,32,6,1,288.95,2.42,732.67,2.5356,0.566,Low,226.46
2292,1886,10,9,44,11,1,349.86,5.23,777.16,2.2213,0.815,Medium,300.91
2293,1959,9,11,47,11,1,616.1,10.52,1218.68,1.9781,0.63,Low,366.8
2294,1343,7,7,36,6,1,394.06,4.45,784.31,1.9903,0.631,Low,214.21
2295,1385,5,6,20,6,1,288.95,2.54,636.73,2.2036,0.809,Medium,223.48
2296,581,1,2,1,4,1,465.31,4.48,935.71,2.0109,0.437,Low,330.53
2297,890,6,6,29,8,1,776.28,5.89,1554.25,2.0022,0.525,Low,606.99
2298,311,2,2,17,1,1,313.63,5.54,660.65,2.1065,0.505,Low,232.82
2299,1802,12,10,39,14,1,862.03,9.05,1688.08,1.9583,0.938,High,609.05
2300,72,1,1,6,5,1,465.31,7.81,736.8,1.5835,0.762,Medium,347.79
2301,1429,8,5,29,6,1,190.14,2.19,465.16,2.4464,0.81,Medium,152.2
2302,1053,8,6,27,8,1,190.14,1.77,471.28,2.4786,0.682,Medium,144.99
2303,1261,8,7,29,7,1,190.14,2.36,520.98,2.74,0.719,Medium,119.8
2304,412,2,3,17,4,1,313.63,5.2,718.49,2.2909,0.888,High,199.61
2305,963,6,5,19,9,1,776.28,6.65,1929.35,2.4854,0.945,High,673.25
2306,1169,7,5,35,6,1,394.06,3.29,890.84,2.2607,0.81,Medium,301.86
2307,217,1,2,11,3,1,465.31,6.65,1190.4,2.5583,0.86,Medium,370.31
2308,153,4,1,5,3,2,805.11,7.9,1274.22,1.5827,0.913,High,204.35
2309,1391,7,6,30,9,1,394.06,4.65,965.18,2.4493,0.75,Medium,281.98
2310,2013,9,9,44,14,1,616.1,7.58,1328.95,2.157,0.919,High,468.1
2311,1454,8,5,33,10,1,190.14,1.85,485.46,2.5532,0.632,Low,154.47
2312,1490,9,9,44,15,1,616.1,9.11,1072.19,1.7403,0.513,Low,498.93
2313,735,6,7,27,6,1,776.28,6.03,1613.21,2.0781,0.484,Low,471.37
2314,799,5,5,29,7,1,288.95,2.89,604.53,2.0922,0.685,Medium,227.65
2315,1082,8,6,19,7,1,190.14,1.95,539.56,2.8377,0.985,High,153.75
2316,1708,11,9,52,11,2,654.72,10.72,842.82,1.2873,0.649,Low,159.41
2317,2159,12,10,51,14,1,862.03,8.57,1846.86,2.1425,0.824,Medium,675.26
2318,212,4,1,14,5,1,805.11,6.97,1378.68,1.7124,0.887,High,640.89
2319,1545,12,11,54,15,1,862.03,15.72,1466.55,1.7013,0.526,Low,513.32
2320,591,2,1,9,5,1,313.63,3.95,575.12,1.8338,0.496,Low,230.97
2321,206,1,2,3,2,1,465.31,5.63,1204.66,2.5889,0.599,Low,352.57
2322,1270,8,6,28,7,1,190.14,1.88,512.19,2.6938,0.83,Medium,133.82
2323,1374,5,6,32,7,1,288.95,2.96,689.39,2.3858,0.681,Medium,234.17
2324,710,1,1,13,2,1,465.31,6.03,1203.78,2.587,0.676,Low,354.53
2325,2178,11,11,40,12,1,654.72,12.82,1104.91,1.6876,0.93,High,368.02
2326,1752,9,12,49,12,1,616.1,9.93,910.73,1.4782,0.819,Medium,217.32
2327,1132,7,5,30,9,1,394.06,4.48,956.14,2.4264,0.851,Medium,281.19
2328,719,2,3,12,2,1,313.63,2.76,755.65,2.4094,0.916,High,193.56
2329,1918,10,10,52,15,1,349.86,5.57,725.64,2.0741,0.802,Medium,251.8
2330,1203,7,6,34,6,1,394.06,4.32,983.14,2.4949,0.761,Medium,291.77
2331,57,3,3,6,3,2,1000.99,12.54,1457.59,1.4561,0.723,Medium,195.38
2332,1925,11,9,43,11,1,654.72,6.1,1438.81,2.1976,0.737,Medium,553.85
2333,74,4,4,5,2,1,805.11,8.14,1651.23,2.0509,0.855,Medium,256.29
2334,728,3,1,8,1,1,1000.99,12.56,2002.08,2.0001,0.585,Low,724.42
2335,547,2,1,3,3,1,313.63,5.35,896.93,2.8598,0.817,Medium,245.15
2336,1154,8,8,27,7,1,190.14,1.94,430.77,2.2655,0.527,Low,64.47
2337,997,8,5,36,9,1,190.14,2.63,535.97,2.8188,0.504,Low,141.95
2338,1037,6,5,35,8,2,776.28,6.31,1047.44,1.3493,0.723,Medium,209.79
2339,693,1,1,4,4,1,465.31,6.03,918.96,1.9749,0.627,Low,337.74
2340,1289,5,5,36,10,1,288.95,2.52,744.55,2.5767,0.772,Medium,242.62
2341,311,1,4,3,2,1,465.31,5.9,958.24,2.0594,0.773,Medium,163.28
2342,2031,12,11,45,14,1,862.03,8.54,1838.56,2.1328,0.781,Medium,560.55
2343,296,3,1,16,1,1,1000.99,8.4,1973.87,1.9719,0.91,High,715.89
2344,1007,7,7,35,6,1,394.06,3.41,842.12,2.137,0.859,Medium,236.97
2345,968,8,6,20,9,1,190.14,1.83,610.82,3.2125,0.882,High,154.04
2346,1709,12,10,47,13,1,862.03,8.29,1341.99,1.5568,0.815,Medium,701.26
2347,66,1,2,7,4,1,465.31,5.12,968.24,2.0808,0.727,Medium,358.04
2348,1390,5,5,26,6,1,288.95,3.12,627.29,2.1709,0.682,Medium,216.24
2349,305,1,1,13,2,1,465.31,6.4,1182.87,2.5421,0.839,Medium,345.42
2350,807,8,5,28,9,1,190.14,1.89,492.9,2.5923,0.666,Low,163.44
2351,965,8,7,29,8,1,190.14,3.12,350.76,1.8447,0.862,High,107.16
2352,2125,9,9,43,14,1,616.1,9.4,1422.92,2.3096,0.521,Low,471.4
2353,1840,10,10,45,14,1,349.86,6.0,805.29,2.3017,0.68,Medium,262.63
2354,1928,11,9,45,15,1,654.72,10.01,1142.04,1.7443,0.618,Low,551.28
2355,1531,10,11,39,11,1,349.86,3.27,789.01,2.2552,0.916,High,220.97
2356,1629,10,9,42,15,1,349.86,4.8,702.0,2.0065,0.667,Low,304.37
2357,1499,10,9,39,14,1,349.86,5.28,746.89,2.1348,0.926,High,290.66
2358,860,8,5,31,8,1,190.14,2.07,573.39,3.0156,0.867,High,142.43
2359,267,4,2,5,2,1,805.11,8.25,1943.85,2.4144,0.823,Medium,606.12
2360,1027,5,6,23,9,1,288.95,2.61,733.25,2.5376,0.844,Medium,238.39
2361,756,8,5,23,8,1,190.14,1.58,536.69,2.8226,0.889,High,162.23
2362,904,6,5,27,6,4,776.28,8.07,3791.79,4.8846,0.596,Low,1747.51
2363,1097,6,6,35,6,1,776.28,8.07,1653.7,2.1303,0.673,Low,645.24
2364,1046,6,7,36,6,1,776.28,6.2,1654.42,2.1312,0.676,Low,481.56
2365,1666,9,10,49,15,1,616.1,6.83,1092.4,1.7731,0.942,High,457.67
2366,1552,9,9,50,13,1,616.1,8.78,1075.34,1.7454,0.677,Low,536.58
2367,941,8,5,31,6,1,190.14,2.35,607.41,3.1945,0.52,Low,163.13
2368,1074,8,6,22,10,1,190.14,2.81,666.17,3.5036,0.679,Low,134.19
2369,2084,12,9,43,12,1,862.03,10.04,1466.66,1.7014,0.731,Medium,637.19
2370,1573,11,9,41,14,1,654.72,9.35,1480.76,2.2617,0.709,Medium,468.12
2371,1033,7,6,32,10,1,394.06,5.5,992.7,2.5192,0.812,Medium,322.26
2372,1281,7,5,36,8,1,394.06,4.47,770.56,1.9554,0.748,Medium,290.08
2373,763,7,5,30,10,1,394.06,3.82,1044.58,2.6508,0.922,High,335.17
2374,1416,8,7,33,8,1,190.14,2.33,552.98,2.9083,0.856,Medium,124.95
2375,924,8,6,21,8,1,190.14,1.78,418.6,2.2015,0.632,Low,138.57
2376,1859,12,12,41,15,1,862.03,7.08,1173.45,1.3613,0.806,Medium,262.84
2377,493,1,3,13,5,1,465.31,4.12,804.91,1.7298,0.855,Medium,286.39
2378,252,2,3,5,2,1,313.63,4.57,807.84,2.5758,0.864,High,192.11
2379,173,1,1,11,4,1,465.31,5.21,906.94,1.9491,0.683,Medium,397.06
2380,179,3,1,16,1,1,1000.99,10.65,1966.21,1.9643,0.803,Medium,763.33
2381,839,8,8,31,8,1,190.14,1.63,477.41,2.5108,0.714,Medium,67.93
2382,233,1,3,5,3,1,465.31,6.49,973.89,2.093,0.757,Medium,279.71
2383,1783,10,10,44,12,1,349.86,4.05,566.14,1.6182,0.691,Medium,281.5
2384,1427,5,5,26,7,1,288.95,3.14,662.43,2.2925,0.66,Low,232.5
2385,472,3,4,12,5,1,1000.99,9.52,1436.4,1.435,0.815,Medium,357.88
2386,1045,5,6,22,10,1,288.95,2.67,708.97,2.4536,0.667,Low,213.13
2387,1915,10,11,52,11,1,349.86,5.19,746.99,2.1351,0.744,Medium,203.46
2388,860,7,5,36,9,1,394.06,4.3,1025.32,2.6019,0.777,Medium,298.45
2389,1057,7,7,35,7,1,394.06,3.28,776.61,1.9708,0.907,High,219.86
2390,242,4,1,2,3,1,805.11,7.77,1725.82,2.1436,0.719,Medium,639.38
2391,720,4,3,18,1,1,805.11,8.03,1437.26,1.7852,0.786,Medium,432.99
2392,1703,10,10,50,15,1,349.86,7.7,634.35,1.8132,0.661,Low,285.49
2393,1648,10,10,43,14,1,349.86,5.66,852.4,2.4364,0.771,Medium,277.57
2394,1303,7,5,34,6,1,394.06,3.85,875.72,2.2223,0.748,Medium,303.68
2395,1465,10,10,50,15,1,349.86,4.26,767.44,2.1936,0.976,High,261.33
2396,278,3,2,4,5,1,1000.99,11.97,1693.81,1.6921,0.782,Medium,769.67
2397,1219,5,6,35,10,1,288.95,2.84,735.56,2.5456,0.659,Low,207.19
2398,1454,7,6,33,9,1,394.06,4.61,1054.2,2.6752,0.545,Low,295.94
2399,489,2,1,8,5,1,313.63,4.16,637.04,2.0312,0.891,High,252.81
2400,605,2,4,6,4,1,313.63,5.45,588.23,1.8756,0.829,Medium,95.33
